country,Year,coffee_domestic_consumption_kg,coffee_importers_consumption_kg,coffee_total_consumption_kg,coffee_imports_kg,coffee_exports_kg,coffee_production_kg,population,coffee_per_capita_kg_per_person,gdp_per_person_employed_constppp,iso3_x,iso3_y,iso3,Share of total deaths in both sexes in those aged all ages that are from digestive diseases,Share of total deaths in both sexes in those aged all ages that are from infectious and parasitic diseases,Share of total deaths in both sexes in those aged all ages that are from respiratory diseases,"Share of total deaths in both sexes in those aged all ages that are from diabetes mellitus, blood and endocrine disorders",Share of total deaths in both sexes in those aged all ages that are from intentional injuries,Share of total deaths in both sexes in those aged all ages that are from perinatal conditions,Share of total deaths in both sexes in those aged all ages that are from respiratory infections,Share of total deaths in both sexes in those aged all ages that are from neuropsychiatric conditions,Share of total deaths in both sexes in those aged all ages that are from malignant neoplasms,Share of total deaths in both sexes in those aged all ages that are from cardiovascular diseases,Share of total deaths in both sexes in those aged all ages that are from ill-defined injuries,Share of total deaths in both sexes in those aged all ages that are from musculoskeletal diseases,Share of total deaths in both sexes in those aged all ages that are from congenital anomalies,Share of total deaths in both sexes in those aged all ages that are from maternal conditions,Share of total deaths in both sexes in those aged all ages that are from nutritional deficiencies,Share of total deaths in both sexes in those aged all ages that are from other neoplasms,Share of total deaths in both sexes in those aged all ages that are from skin diseases,Share of total deaths in both sexes in those aged all ages that are from unintentional injuries,Share of total deaths in both sexes in those aged all ages that are from ill-defined diseases,Share of total deaths in both sexes in those aged all ages that are from genitourinary diseases,units_note
Switzerland,2007,,59340000.0,59340000.0,109380000.0,,,7551117.0,7.858440016225414,135053.740151563,CHE,CHE,CHE,4.1038485,1.0967605,3.789553,2.930151,2.299923,0.2897412,2.3228405,9.95924,26.224033,37.016483,0.10967605,0.7971975,0.37649986,0.00163696,0.14077821,0.780828,0.1375043,3.4572508,2.861399,1.2719147,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2008,,68940000.0,68940000.0,118680000.0,,,7647675.0,9.014504408202493,135176.009926988,CHE,CHE,CHE,3.947218,1.1644049,3.8459654,3.1763918,2.2161252,0.26782945,2.103441,10.811164,26.052946,36.452568,0.10941812,0.7512289,0.35111785,0.01306485,0.11431744,0.78715724,0.1290154,3.440955,2.8856988,1.3456796,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2009,,57960000.0,57960000.0,126060000.0,,,7743831.0,7.484667472727646,131051.613305753,CHE,CHE,CHE,4.0556774,1.1324502,4.142173,2.9088113,1.8580513,0.32836252,2.4026525,11.316493,25.717993,35.564064,0.10892025,0.73040634,0.37641555,0.00480531,0.14896446,0.73200816,0.16338037,3.4694302,3.4261825,1.3727155,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2010,,60720000.0,60720000.0,139080000.0,,,7824909.0,7.759834651112237,137260.821255385,CHE,CHE,CHE,3.9426007,1.1955498,4.0798736,2.5954125,1.6680235,0.2968922,1.8723364,12.210889,25.98126,35.05084,0.08300212,0.83480984,0.37829813,0.00478858,0.17238902,0.88748425,0.14206132,3.6840172,3.4174528,1.4716915,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2011,,62040000.0,62040000.0,149880000.0,,,7912398.0,7.840859370319845,136446.964895822,CHE,CHE,CHE,3.928232,1.3029683,3.987824,2.6172109,1.7346067,0.26252636,2.0261238,12.372562,26.510332,33.764435,0.08858252,0.87132984,0.40103722,0.00483177,0.16428031,0.90998405,0.15300617,3.8122694,3.5368583,1.4849651,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2012,,62820000.0,62820000.0,148680000.0,,,7996861.0,7.85558233411835,136433.861449797,CHE,CHE,CHE,3.9767504,1.2092313,3.9892166,2.5524755,1.6813924,0.24465118,2.0990136,12.857432,25.696165,33.77433,0.09349727,0.88199085,0.3958051,0.01090801,0.22127686,0.8866657,0.1511539,3.7289827,3.953376,1.548938,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2013,,67380000.0,67380000.0,160020000.0,,,8089346.0,8.3294743481117,137528.04586371,CHE,CHE,CHE,3.8546205,1.22689,4.216376,2.6846879,1.7179538,0.2509198,2.1243515,13.080155,25.669249,33.115253,0.08158741,0.9451825,0.45411864,0.00307877,0.22321086,0.8836071,0.13392651,3.8777113,3.908499,1.4839673,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2014,,61680000.0,61680000.0,158580000.0,,,8188649.0,7.53237805161755,138322.553493276,CHE,CHE,CHE,3.891142,1.2323254,4.1072297,2.5742605,1.670764,0.27872163,1.8962467,13.0983515,26.251507,32.83748,0.0814243,1.0068427,0.4431361,0.00782926,0.21765341,0.9050624,0.126834,3.8159811,3.8848786,1.6253543,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2015,,65760000.0,65760000.0,164880000.0,,,8282396.0,7.939731449691611,138474.217481298,CHE,CHE,CHE,3.655001,1.2942638,4.2274356,2.7009437,1.6566577,0.25885275,2.5988817,13.667426,25.531757,31.939472,0.07395793,1.0013905,0.42303938,0.00887495,0.2470195,0.8090998,0.1715824,3.721563,4.206727,1.7439281,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2016,,63960000.0,63960000.0,168960000.0,,,8373338.0,7.638530774704186,139096.177668694,CHE,CHE,CHE,3.7759376,1.2191367,4.303922,2.7415185,1.6162798,0.25244752,2.0211194,13.056462,26.477741,31.882273,0.10005542,0.955914,0.44332245,0.00461794,0.25860476,0.89434147,0.18471768,3.812881,4.299304,1.6439874,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2017,,53640000.0,53640000.0,174240000.0,,,8451840.0,6.346547024079964,139845.253851302,CHE,CHE,CHE,3.652327,1.2572606,4.310821,2.65936,1.6036792,0.22397754,2.6324828,13.980679,25.82461,31.419569,0.11497514,0.9631034,0.40763912,0.00597273,0.25085485,0.96161026,0.14782518,3.6403816,4.228696,1.6469815,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2018,,70200000.0,70200000.0,185160000.0,,,8514329.0,8.244924526642087,142685.245692624,CHE,CHE,CHE,3.6638446,1.265502,4.277963,2.6114953,1.5546745,0.22209635,2.6144764,13.817673,25.876461,30.699976,0.1162652,1.0061412,0.35922968,0.00894348,0.24594562,0.83919626,0.17290723,3.963451,4.7132125,1.9124136,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Switzerland,2019,,64380000.0,64380000.0,193680000.0,,,8575280.0,7.507626573126475,143411.166919806,CHE,CHE,CHE,3.8462672,1.2599587,4.4024787,2.5951607,1.5506049,0.23605783,2.3281205,14.132487,25.36294,29.361168,0.15491295,0.97373855,0.37326646,0.00885217,0.26261434,0.88226616,0.17409265,3.7016819,6.4812627,1.8442018,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1900,840000.0,,840000.0,,,50520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1991,240000.0,,240000.0,,52260000.0,55920000.0,26780436.0,0.008961765969754936,3857.19556488,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1992,210000.0,,210000.0,,49680000.0,47400000.0,27457588.0,0.007648159044414244,3775.76312139113,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1993,1152000.0,,1152000.0,,62220000.0,47160000.0,28332692.0,0.04065974387467312,3684.32716655565,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1994,1050000.0,,1050000.0,,37920000.0,44040000.0,29442356.0,0.035662906867915053,3560.50395328361,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1995,1050000.0,,1050000.0,,44700000.0,40740000.0,30383497.0,0.034558234030796386,3545.91615741144,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1996,816000.0,,816000.0,,58200000.0,53820000.0,30945762.0,0.02636871569037466,3642.74750560434,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1997,996000.0,,996000.0,,39300000.0,45840000.0,31578089.0,0.03154085733307041,3698.22758826456,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1998,1020000.0,,1020000.0,,44520000.0,37440000.0,32420458.0,0.03146161599567779,3728.55407220199,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,1999,1020000.0,,1020000.0,,38580000.0,44340000.0,33300330.0,0.03063032708684869,3799.73021074093,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,2001,900000.0,,900000.0,,51960000.0,48540000.0,35198299.0,0.025569417431223027,3968.23070237286,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,2002,900000.0,,900000.0,,29760000.0,37440000.0,36121304.0,0.024916044005498805,4126.79617036836,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,2003,900000.0,,900000.0,,52980000.0,49440000.0,37089555.0,0.024265591754875464,4273.69600587692,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,2004,1620000.0,,1620000.0,,33180000.0,36720000.0,38109668.0,0.04250889826696994,4460.88533639382,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,2005,2220000.0,,2220000.0,,42720000.0,45780000.0,39182076.0,0.05665855989866387,4656.81526672273,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
Tanzania,2006,2820000.0,,2820000.0,,43920000.0,48240000.0,40294902.0,0.06998403917200245,4819.30039109937,TZA,,,,,,,,,,,,,,,,,,,,,,,coffee_total_consumption_kg = domestic + importers consumption (kg); coffee_imports_kg & coffee_exports_kg = trade flows (kg); coffee_per_capita_kg_per_person = total consumption / population; population & GDP/person employed from World Bank (const PPP); CVD/cancer rates: deaths per 100k (age-standardized preferred); share-of-deaths columns = proportion of total deaths by cause.
